time,CSC_count,PC_count,mean_nutrient
1.421954855377020749e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.720282450433256005e+121
1.421978990171764053e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.719631885467809502e+121
1.422008445180872513e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.718838211832754450e+121
1.422452194446384510e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.706907554864337306e+121
1.422475830443926498e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.706275388710609561e+121
1.422526768997678118e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.704913495546302526e+121
1.422630549323563855e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.702141039422733222e+121
1.422689193170363296e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.700576936611533234e+121
1.422840231483858361e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.696552262541942514e+121
1.422843267323965165e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.696471558843075968e+121
1.423004046660909353e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.692197661173226273e+121
1.423073630842981402e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.690352607857370239e+121
1.423137393410635696e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.688663760461633769e+121
1.423146047691044942e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.688434767861046878e+121
1.423152473543479800e+03,1.500000000000000000e+01,2.250000000000000000e+02,1.688264762609285865e+121
1.423197174888750624e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.687082242724401513e+121
1.423259522403144047e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.685434070080018109e+121
1.423276585695255335e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.684983438215757562e+121
1.423308736412240933e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.684134583037780895e+121
1.423333061744658835e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.683492660120020851e+121
1.423411792639665009e+03,1.500000000000000000e+01,2.210000000000000000e+02,1.681415816872067527e+121
1.423437397590614864e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.680741216805279509e+121
1.423461892263024083e+03,1.500000000000000000e+01,2.210000000000000000e+02,1.680096127578358821e+121
1.423981120277081573e+03,1.500000000000000000e+01,2.210000000000000000e+02,1.666454841817451922e+121
1.423985411492728190e+03,1.500000000000000000e+01,2.200000000000000000e+02,1.666342789409856260e+121
1.424009526363019859e+03,1.500000000000000000e+01,2.200000000000000000e+02,1.665713143219502961e+121
1.424173699676082151e+03,1.500000000000000000e+01,2.190000000000000000e+02,1.661428150600608862e+121
1.424386211312110618e+03,1.500000000000000000e+01,2.200000000000000000e+02,1.655895775951106104e+121
1.424582141856590397e+03,1.500000000000000000e+01,2.210000000000000000e+02,1.650812046302401587e+121
1.424594640221345571e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.650488751942877094e+121
1.424657537317779315e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.648862115606903852e+121
1.424664143172436070e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.648691444243855298e+121
1.425278378839763491e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.632861642243019189e+121
1.425358166096771356e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.630820232303178076e+121
1.425361794511237122e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.630727512973400831e+121
1.425488317242408129e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.627494575837513805e+121
1.425675990417215871e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.622708615955220433e+121
1.425740623274343534e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.621065223836674547e+121
1.425957832072582733e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.615547941546785919e+121
1.426268439957942064e+03,1.500000000000000000e+01,2.250000000000000000e+02,1.607685098070408402e+121
1.426279483801678452e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.607406890756975250e+121
1.426398821700478038e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.604401150030749978e+121
1.426545946988173682e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.600702462928385739e+121
1.426950533515190727e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.590570805934564002e+121
1.427001634311966882e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.589297220798074657e+121
1.427024565835987914e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.588726156057955131e+121
1.427050498515855452e+03,1.500000000000000000e+01,2.210000000000000000e+02,1.588080585452434341e+121
1.427194329748693463e+03,1.500000000000000000e+01,2.200000000000000000e+02,1.584501491963887026e+121
1.427251927195505232e+03,1.500000000000000000e+01,2.190000000000000000e+02,1.583071468419100118e+121
1.427509690870902887e+03,1.500000000000000000e+01,2.200000000000000000e+02,1.576677513932991964e+121
1.427583339486355499e+03,1.500000000000000000e+01,2.190000000000000000e+02,1.574858002604613177e+121
1.427677825860866733e+03,1.500000000000000000e+01,2.200000000000000000e+02,1.572526381970500175e+121
1.427699290424831361e+03,1.500000000000000000e+01,2.210000000000000000e+02,1.571997489585611299e+121
1.427799828039781460e+03,1.500000000000000000e+01,2.210000000000000000e+02,1.569521050045328037e+121
1.427800819990952959e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.569496654825127888e+121
1.427909270790459686e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.566829547724674651e+121
1.428033948434449940e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.563768587804160033e+121
1.428110210692401097e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.561899931425107838e+121
1.428254064796584771e+03,1.500000000000000000e+01,2.250000000000000000e+02,1.558379282126948938e+121
1.428295903672444865e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.557357636039173968e+121
1.428442363547737614e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.553783637918274922e+121
1.428553414895642845e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.551079918119915623e+121
1.428969237773522536e+03,1.500000000000000000e+01,2.270000000000000000e+02,1.540990134402012825e+121
1.429020670028587347e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.539748245551616784e+121
1.429372822154140522e+03,1.500000000000000000e+01,2.270000000000000000e+02,1.531251994529395807e+121
1.429482982476747793e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.528608860600096192e+121
1.429617121179717515e+03,1.500000000000000000e+01,2.250000000000000000e+02,1.525395956383468547e+121
1.429718615839936319e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.522970055302758420e+121
1.429792093841398810e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.521216594738883012e+121
1.429793431659547196e+03,1.500000000000000000e+01,2.250000000000000000e+02,1.521184706139776510e+121
1.429899742628180547e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.518650701949260647e+121
1.430086776164654339e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.514200039226798529e+121
1.430099914195205884e+03,1.500000000000000000e+01,2.270000000000000000e+02,1.513888321985746680e+121
1.430258221593183180e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.510133041739746584e+121
1.430264403799064667e+03,1.500000000000000000e+01,2.270000000000000000e+02,1.509986754657717092e+121
1.430337378454938289e+03,1.500000000000000000e+01,2.270000000000000000e+02,1.508260151636136393e+121
1.430345812760409444e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.508060821535330853e+121
1.430419369769798777e+03,1.500000000000000000e+01,2.250000000000000000e+02,1.506322659642180258e+121
1.430464975020978500e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.505246243592862613e+121
1.430892723002611092e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.495174271778535557e+121
1.431293710182446375e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.485794616336767773e+121
1.431418825574938410e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.482881775019609272e+121
1.431484697587321762e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.481351199502589174e+121
1.431648152017852681e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.477557158381948080e+121
1.431688816200619840e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.476615694546381141e+121
1.431765865068507310e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.474832983132370915e+121
1.431868109571960304e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.472470165979767128e+121
1.432027546479261900e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.468791565112607200e+121
1.432067375530398522e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.467874906901260092e+121
1.432118903868058396e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.466689731902235476e+121
1.432354675480605238e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.461271256969218314e+121
1.432505089699915970e+03,1.500000000000000000e+01,2.220000000000000000e+02,1.457827226071841356e+121
1.432782963058480618e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.451479761724127479e+121
1.432987031195941654e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.446838527472567679e+121
1.433101867478480699e+03,1.500000000000000000e+01,2.230000000000000000e+02,1.444235093946246348e+121
1.433153917498019155e+03,1.500000000000000000e+01,2.240000000000000000e+02,1.443057200259940181e+121
1.433172128301029034e+03,1.500000000000000000e+01,2.250000000000000000e+02,1.442645425288417915e+121
1.433177096914980211e+03,1.500000000000000000e+01,2.260000000000000000e+02,1.442533109150735690e+121
1.433256100368889292e+03,1.500000000000000000e+01,2.270000000000000000e+02,1.440747365266343012e+121
1.433302383446918611e+03,1.500000000000000000e+01,2.270000000000000000e+02,1.439702507028852493e+121
1.433519924644019284e+03,1.500000000000000000e+01,2.270000000000000000e+02,1.434794992679169967e+121
