time_h,CSC_count,PC_count,mean_nutrient
1.430000000000000000e+02,4.000000000000000000e+00,1.200000000000000000e+01,5.865275194890073873e-01
1.440000000000000000e+02,4.000000000000000000e+00,1.200000000000000000e+01,5.858149553929250519e-01
1.450000000000000000e+02,4.000000000000000000e+00,1.200000000000000000e+01,5.851132192428727397e-01
1.460000000000000000e+02,4.000000000000000000e+00,1.200000000000000000e+01,5.844221966373833732e-01
1.470000000000000000e+02,4.000000000000000000e+00,1.300000000000000000e+01,5.837418169271465507e-01
1.480000000000000000e+02,4.000000000000000000e+00,1.300000000000000000e+01,5.830664454232860061e-01
1.490000000000000000e+02,4.000000000000000000e+00,1.300000000000000000e+01,5.824015452414406102e-01
1.500000000000000000e+02,4.000000000000000000e+00,1.500000000000000000e+01,5.817469885528286921e-01
1.510000000000000000e+02,4.000000000000000000e+00,1.600000000000000000e+01,5.810915659057183102e-01
1.520000000000000000e+02,4.000000000000000000e+00,1.700000000000000000e+01,5.804407599453977884e-01
1.530000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,5.797944401989192365e-01
1.540000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,5.791524886722848597e-01
1.550000000000000000e+02,5.000000000000000000e+00,1.800000000000000000e+01,5.785203221995718348e-01
1.560000000000000000e+02,5.000000000000000000e+00,1.800000000000000000e+01,5.778922663651678837e-01
1.570000000000000000e+02,6.000000000000000000e+00,1.800000000000000000e+01,5.772737906933421703e-01
1.580000000000000000e+02,6.000000000000000000e+00,1.800000000000000000e+01,5.766593181396852952e-01
1.590000000000000000e+02,6.000000000000000000e+00,1.800000000000000000e+01,5.760545171609701143e-01
